Date,Horse Name,Horse Weight,Horse Age,Days Off,Number of Wins,Power Rating,Average Class Rating,Average Speed,Current Odds,Won Actual,Won SVM,Won XGBoost,Won Naive-Bayes
2020-06-04,french rose,118,3,18,2,74.0,84,70,4.0,0,0,0,0
2020-06-04,foreign exchange,120,3,32,2,76.4,83,66,2.0,0,0,0,0
2020-06-04,trafficiskillingme,118,3,92,0,70.2,72,66,21.0,0,0,0,0
2020-06-04,skyvalue,120,3,46,1,85.9,73,77,1.5,0,0,0,0
2020-06-04,urbanite,118,3,41,1,78.8,90,74,1.8,0,0,0,0
2020-06-04,urban light (ire),124,4,25,0,77.8,99,85,3.0,0,0,0,0
2020-06-04,delp,118,3,46,0,76.5,85,76,7.0,0,0,0,0
2020-06-04,heza handful,124,4,91,1,71.0,86,58,35.0,0,0,0,0
2020-06-04,majors vindication,124,4,46,0,75.6,90,74,12.0,0,0,0,0
2020-06-04,holy muchacho,118,3,12,1,74.8,90,71,12.0,0,0,0,0
2020-06-04,tiz mcnamara,124,5,34,1,81.9,93,82,5.0,0,0,0,0
2020-06-04,wicked valentine,118,3,76,0,48.0,70,52,60.0,0,0,0,0
2020-06-04,countless fun,118,3,53,0,74.2,81,57,4.5,0,0,0,0
2020-06-04,candy bizzness,118,3,83,0,38.3,85,18,14.0,0,0,0,0
2020-06-04,shesonspeeddial,118,3,81,0,56.4,77,52,25.0,0,0,0,0
2020-06-04,freshman class,125,4,35,0,75.1,82,69,1.8,0,0,0,0
2020-06-04,kowboy karma,118,5,76,4,83.6,106,90,3.5,0,0,0,0
2020-06-04,stay home,118,6,13,9,89.1,96,83,10.0,0,0,0,1
2020-06-04,el asesino,118,5,55,3,81.7,99,85,5.0,0,0,0,0
2020-06-04,spikes shirl,118,7,13,3,72.1,101,79,4.5,0,0,0,0
2020-06-04,sharp art,118,8,13,8,78.2,103,78,11.0,0,0,0,0
2020-06-04,saturday tryst,118,7,17,4,78.6,96,76,35.0,0,0,0,0
2020-06-04,lady's weekend,118,4,104,3,77.8,88,72,24.0,0,0,0,0
2020-06-04,super terrific,123,6,54,1,68.4,86,72,8.0,0,0,0,0
2020-06-04,baquero flies,118,3,18,1,55.7,77,55,40.0,0,0,0,0
2020-06-04,rustic rick,123,4,257,0,57.3,85,65,16.0,0,0,0,0
2020-06-04,hitthegroundrunnin,123,5,80,1,63.7,77,57,60.0,0,0,0,0
2020-06-04,piantagrane,123,5,66,0,60.0,81,71,40.0,0,0,0,0
2020-06-04,sammys dream,123,4,41,0,61.3,90,51,35.0,0,0,0,0
2020-06-04,true to dixie,123,5,123,1,72.2,83,69,17.0,0,0,0,0
2020-06-04,lanse mitan,118,3,39,1,68.9,77,62,4.5,0,0,0,0
2020-06-04,tom's last general,123,4,18,0,61.8,89,75,20.0,0,0,0,0
2020-06-04,scabbard,118,3,53,0,67.6,97,87,4.5,0,0,0,0
2020-06-04,botswana taps,124,4,146,1,95.1,86,91,10.0,0,0,0,0
2020-06-04,nepal up,124,4,104,1,77.0,92,74,70.0,0,0,0,0
2020-06-04,moon over miami,118,3,67,0,110.0,94,84,5.0,0,0,0,0
2020-06-04,dack janiel's,118,3,45,0,84.3,90,74,13.0,0,0,0,0
2020-06-04,lake nakuru,124,4,173,1,78.6,95,85,18.0,0,0,0,0
2020-06-04,labeq,124,5,236,1,78.9,92,75,3.0,0,0,0,0
2020-06-04,mantra,124,4,18,2,95.6,96,91,11.0,0,0,0,0
2020-06-04,sea of hope,124,4,18,1,72.0,95,80,3.5,0,0,0,0
2020-06-04,abounding joy,121,5,135,3,87.3,98,83,11.0,0,0,0,0
2020-06-04,peruvian appeal,121,4,95,4,95.2,94,89,18.0,0,0,0,0
2020-06-04,sunny dale,121,4,39,3,97.5,92,87,9.0,0,0,0,0
2020-06-04,headland,121,4,46,6,95.7,95,94,22.0,0,0,0,0
2020-06-04,please flatter me,121,4,305,4,80.4,95,87,13.0,0,0,0,0
2020-06-04,lady suebee,121,5,39,2,85.6,103,91,13.0,0,0,0,0
2020-06-04,bohemian bourbon,121,4,88,1,73.4,99,88,30.0,0,0,0,0
2020-06-04,captain billy roy,118,3,42,0,50.0,84,43,40.0,0,0,0,0
2020-06-04,shaw,118,3,74,0,65.6,84,68,9.0,0,0,0,0
2020-06-04,dyess,118,3,68,0,70.2,83,63,15.0,0,0,0,0
2020-06-04,dreamonmebaby,118,3,47,0,73.1,93,73,2.5,0,0,0,0
2020-06-04,greenback,118,3,82,0,63.6,83,69,14.0,0,0,0,0
2020-06-04,first citizen,118,3,47,0,74.2,86,69,13.0,0,0,0,0
2020-06-04,buy it,118,3,74,0,48.4,82,39,30.0,0,0,0,0
2020-06-04,benelux,118,3,95,0,54.5,89,57,50.0,0,0,0,0
2020-06-04,bourbon wisdom,118,3,17,0,85.3,92,73,2.0,0,0,1,0
2020-06-05,katzarelli,118,3,33,1,78.8,82,75,3.0,0,0,0,0
2020-06-05,verve's humor,124,5,55,2,84.7,95,84,10.0,0,0,0,0
2020-06-05,lngtermrelationshp,124,5,34,1,85.7,96,85,9.0,0,0,0,0
2020-06-05,fra mauro,124,5,33,2,87.2,93,86,1.0,0,0,0,0
2020-06-05,johny's bobby,124,4,293,2,67.1,89,77,12.0,0,0,0,0
2020-06-05,adhhar,118,3,61,0,80.5,82,79,4.5,0,0,0,0
2020-06-05,stellar stiletto,123,4,18,1,60.9,81,60,9.0,0,0,0,0
2020-06-05,magna g force,123,6,183,1,48.8,64,60,30.0,0,0,0,0
2020-06-05,whiskarita,123,4,55,1,70.6,85,60,2.0,0,0,0,0
2020-06-05,lillet,123,5,89,1,68.8,75,67,10.0,0,0,0,0
2020-06-05,lyonaisse,123,4,75,1,62.0,72,62,4.0,0,0,0,0
2020-06-05,reason to soar,118,6,77,4,79.6,100,82,9.0,0,0,0,0
2020-06-05,cee r bee,118,4,88,3,75.1,81,68,23.0,0,0,0,0
2020-06-05,sevier,118,6,13,7,83.8,103,84,2.0,0,0,0,1
2020-06-05,park ridge benny,118,5,55,3,64.1,94,69,12.0,0,0,0,0
2020-06-05,grab the munny,118,4,61,3,90.7,94,83,4.5,0,0,0,0
2020-06-05,fascilitator,118,5,18,5,87.9,100,85,2.5,0,0,0,1
2020-06-05,twinkling knight,118,6,19,1,63.1,78,58,50.0,0,0,0,0
2020-06-05,baytown bear,119,2,13,0,56.8,87,48,25.0,0,0,0,0
2020-06-05,breakthrough,119,2,26,0,70.6,82,65,1.6,0,0,0,0
2020-06-05,olympic romp,118,3,48,1,65.4,77,67,24.0,0,0,0,0
2020-06-05,gangly,118,3,41,0,74.7,90,75,9.0,0,0,0,0
2020-06-05,jimmie t,120,3,40,1,59.7,81,51,30.0,0,0,0,0
2020-06-05,pepper pike,118,3,41,1,71.6,84,71,9.0,0,0,0,0
2020-06-05,ghost game,118,3,35,0,65.7,88,74,14.0,0,0,0,0
2020-06-05,something natural,118,3,54,2,79.2,87,77,1.4,0,0,1,0
2020-06-05,artemus eagle,120,3,41,2,76.1,84,75,7.0,0,0,0,0
2020-06-05,carpe victoriam,118,3,68,0,92.7,78,72,3.5,0,0,0,0
2020-06-05,mrs. kimberly k,124,4,67,0,60.6,76,59,8.0,0,0,0,0
2020-06-05,got a good notion,124,4,39,0,66.2,80,68,2.5,0,0,0,0
2020-06-05,kisses for heidi,118,3,119,0,53.7,77,54,8.0,0,0,0,0
2020-06-05,luminaire,118,3,56,0,54.6,82,55,8.0,0,0,0,0
2020-06-05,actress on board,124,5,108,0,51.3,80,49,21.0,0,0,0,0
2020-06-05,lucky betty,120,3,42,2,86.6,86,81,4.5,0,0,0,0
2020-06-05,alta's award,118,3,34,2,86.6,87,83,5.0,0,0,0,0
2020-06-05,fire coral,118,3,34,2,88.2,91,86,3.5,0,0,0,0
2020-06-05,embossed,118,3,89,1,77.0,82,71,25.0,0,0,0,0
2020-06-05,auction fever,118,3,42,2,88.3,81,74,19.0,0,0,0,0
2020-06-05,mizzen beau,118,3,89,1,79.7,81,76,16.0,0,0,0,0
2020-06-05,lazy daisy,118,3,34,1,73.2,94,74,7.0,0,0,0,0
2020-06-05,caira,124,4,201,0,72.4,82,80,5.0,0,0,0,0
2020-06-05,jen take charge,124,4,84,1,87.7,86,82,4.5,0,0,0,0
2020-06-05,templuna,124,4,18,0,67.5,85,71,30.0,0,0,0,0
2020-06-05,vanilla cat,124,5,161,0,79.2,93,86,8.0,0,0,0,0
2020-06-05,hashtag winner,118,3,14,0,62.8,83,69,17.0,0,0,0,0
2020-06-05,private beach,124,4,111,0,68.9,91,82,13.0,0,0,0,0
2020-06-05,eternal peace,124,4,46,1,73.0,84,74,3.0,0,0,0,0
2020-06-05,woodfin,124,4,68,1,79.0,90,81,3.5,0,0,0,0
2020-06-05,singita dreams,124,4,119,0,80.6,77,70,15.0,0,0,0,0
2020-06-05,dynacharge,118,3,279,0,53.3,77,64,19.0,0,0,0,0
2020-06-05,cernan,118,3,75,0,79.2,90,76,5.0,0,0,0,0
2020-06-05,on d'oro,125,4,40,0,78.8,90,78,6.0,0,0,0,0
2020-06-05,can'tbetemall,118,3,281,0,90.3,90,66,4.0,0,0,1,0
2020-06-05,j z my man,118,3,33,0,56.4,91,61,19.0,0,0,0,0
2020-06-05,obiwan,118,3,18,0,75.6,85,67,17.0,0,0,0,0
2020-06-05,beaver hat,118,3,33,0,89.7,88,71,4.5,0,0,0,0
2020-06-06,take charge erica,118,4,62,3,83.6,81,61,4.5,0,0,0,0
2020-06-06,lady by choice,118,5,125,8,87.8,91,87,0.5,0,0,0,1
2020-06-06,holly go lightly,118,5,97,0,82.0,94,87,4.0,0,0,0,0
2020-06-06,sweet n wicked,118,9,140,3,79.6,91,72,11.0,0,0,0,0
2020-06-06,vexatious,122,6,36,2,83.1,106,96,2.0,0,0,0,0
2020-06-06,english affair,122,6,14,3,84.5,106,87,2.0,0,0,0,0
2020-06-06,juliana (per),122,5,90,1,81.5,102,94,40.0,0,0,0,0
2020-06-06,over thinking,122,5,69,1,83.1,104,89,19.0,0,0,0,0
2020-06-06,romantic pursuit,122,4,97,2,106.4,95,87,2.5,0,0,0,0
2020-06-06,joy nidera (arg),122,5,76,1,91.8,102,91,25.0,0,0,0,0
2020-06-06,whiskey chaser,118,3,14,0,69.9,87,56,6.0,0,0,0,0
2020-06-06,brother aaron,124,4,14,0,52.6,86,60,6.0,0,0,0,0
2020-06-06,count your pennies,118,3,90,0,42.3,84,28,60.0,0,0,0,0
2020-06-06,skatingonthinice,118,3,91,0,47.3,70,46,30.0,0,0,0,0
2020-06-06,litany,124,4,32,0,68.7,86,66,3.0,0,0,0,0
2020-06-06,egobuster,124,4,83,0,49.9,83,45,35.0,0,0,0,0
2020-06-06,flug,118,3,40,0,50.2,84,48,25.0,0,0,0,0
2020-06-06,fantastry (brz),124,4,14,0,97.4,90,63,2.5,0,0,0,0
2020-06-06,celtic mischief,118,3,126,0,57.6,79,56,20.0,0,0,0,0
2020-06-06,magic man's touch,118,3,189,0,62.1,85,66,3.5,0,0,0,0
2020-06-06,two dot,118,3,118,0,49.6,88,58,25.0,0,0,0,0
2020-06-06,noble companion,124,4,111,0,45.3,81,56,35.0,0,0,0,0
2020-06-06,ingenico,118,3,97,0,34.3,77,23,70.0,0,0,0,0
2020-06-06,ugo,118,3,20,0,65.6,86,61,5.0,0,0,0,0
2020-06-06,baudette blizzard,118,3,20,0,81.6,74,67,2.0,0,0,0,0
2020-06-06,conquest lemonraid,118,6,11,0,88.0,102,92,5.0,0,0,0,0
2020-06-06,professional,120,4,41,1,81.4,87,80,24.0,0,0,0,0
2020-06-06,laddie boy,118,9,13,9,84.7,96,83,4.5,0,0,0,1
2020-06-06,house limit,118,5,110,3,87.8,98,88,1.8,0,0,0,0
2020-06-06,on patrol,118,5,36,2,80.3,97,77,25.0,0,0,0,0
2020-06-06,one mean man,118,7,86,1,73.4,98,79,18.0,0,0,0,0
2020-06-06,altito,118,6,13,8,75.0,99,85,4.5,0,0,0,1
2020-06-06,mark my way,118,9,20,8,70.2,93,80,45.0,0,0,0,0
2020-06-06,candy carlos,118,6,41,8,83.5,98,88,8.0,0,0,0,1
2020-06-06,kapiolani,118,3,117,0,63.2,82,72,10.0,0,0,0,0
2020-06-06,majestic blend,118,3,20,0,83.7,87,71,12.0,0,0,0,0
2020-06-06,extra effort,118,3,34,0,68.2,87,62,22.0,0,0,0,0
2020-06-06,america's surprise,118,3,299,0,76.3,88,83,2.0,0,0,1,1
2020-06-06,skinny dip,118,3,20,0,80.2,84,78,3.5,0,0,0,0
2020-06-06,it's mine,118,3,47,0,72.5,91,68,2.5,0,0,0,0
2020-06-06,manny wah,120,4,48,2,101.9,104,90,7.0,0,0,0,0
2020-06-06,honest mischief,120,4,188,3,89.0,100,99,4.5,0,0,0,1
2020-06-06,heartwood,120,6,226,7,85.7,111,99,25.0,0,0,0,0
2020-06-06,bobby's wicked one,122,5,48,6,96.4,110,93,4.5,0,0,0,1
2020-06-06,seven nation army,120,5,71,5,98.0,100,98,18.0,0,0,0,0
2020-06-06,news flash,123,4,20,0,51.6,89,60,24.0,0,0,0,0
2020-06-06,my man flintstone,118,3,19,0,74.7,94,80,6.0,0,0,0,0
2020-06-06,ikeisgreat,118,3,76,0,83.9,90,83,2.5,0,0,0,0
2020-06-06,ace destroyer,123,4,78,0,77.2,94,85,10.0,0,0,0,0
2020-06-06,johnny unleashed,118,3,195,0,69.3,89,77,15.0,0,0,0,0
2020-06-06,royal commission,118,3,20,0,71.3,92,76,35.0,0,0,0,0
2020-06-06,williston way,118,3,83,0,68.3,81,75,60.0,0,0,0,0
2020-06-06,tohui,123,4,314,1,83.8,88,89,10.0,0,0,0,1
2020-06-06,alfie solomons,118,3,243,1,73.2,87,75,5.0,0,0,0,0
2020-06-06,clivetty,119,3,75,1,94.6,91,80,40.0,0,0,0,0
2020-06-06,bayerness,119,3,97,1,74.5,88,80,8.0,0,0,0,0
2020-06-06,ain't no elmers,119,3,34,2,86.8,88,83,8.0,0,0,0,0
2020-06-06,magic dance,119,3,69,2,77.0,89,84,3.5,0,0,0,0
2020-06-06,lady glamour,119,3,11,2,96.0,92,74,25.0,0,0,0,0
2020-06-06,naughty thoughts,121,3,83,3,86.4,82,79,19.0,0,0,0,0
2020-06-06,edgeway,119,3,40,2,104.7,97,101,1.6,0,0,1,0
2020-06-06,urbana,118,3,90,0,81.8,88,82,2.5,0,0,0,0
2020-06-06,sport'n forty,125,4,33,0,63.3,87,71,4.5,0,0,0,0
2020-06-06,stand tall,118,3,156,0,78.7,85,66,4.5,0,0,0,0
2020-06-06,sharethegoodtimes,118,3,68,0,77.1,83,69,11.0,0,0,0,0
2020-06-06,fate factor,118,3,76,0,62.9,81,69,5.0,0,0,0,0
2020-06-06,golden loch,125,4,101,0,78.1,80,73,12.0,0,0,0,0
2020-06-06,elke do jaguarete (brz),125,4,212,0,71.1,88,71,40.0,0,0,0,0
2020-06-07,indicating,118,4,92,2,41.3,76,51,40.0,0,0,0,0
2020-06-07,no interest,118,7,77,2,68.3,87,80,11.0,0,0,0,0
2020-06-07,dichotomy,118,4,51,3,75.5,90,80,5.0,0,0,0,0
2020-06-07,backseat promises,118,5,31,4,72.7,86,68,2.5,0,0,0,0
2020-06-07,kristo,118,9,16,4,77.5,93,79,2.5,0,0,0,0
2020-06-07,whole lotta luck,118,6,35,6,74.2,92,76,4.0,0,0,0,0
2020-06-07,kearny county,118,5,14,1,84.3,99,84,4.5,0,0,0,0
2020-06-07,long on luck,118,6,476,3,74.0,104,92,2.0,0,0,1,1
2020-06-07,italian charm,118,7,16,3,67.5,96,74,23.0,0,0,0,0
2020-06-07,all about ashley,118,8,16,8,79.6,97,80,5.0,0,0,0,1
2020-06-07,bantu,118,5,266,0,70.6,100,93,24.0,0,0,0,0
2020-06-07,street to indy,120,7,12,1,90.6,101,87,2.5,0,0,0,0
2020-06-07,lionite,120,5,15,2,85.5,96,84,2.5,0,0,0,0
2020-06-07,undercover lover,118,5,79,3,75.1,92,82,10.0,0,0,0,0
2020-06-07,courting a kiss,118,5,44,3,99.3,92,87,3.0,0,0,0,0
2020-06-07,zaevion,118,6,16,5,83.3,99,89,9.0,0,0,0,0
2020-06-07,nomiraclesneeded,118,3,91,0,29.9,60,22,60.0,0,0,0,0
2020-06-07,niva,118,3,77,0,42.6,73,48,60.0,0,0,0,0
2020-06-07,sense you left,118,3,16,0,61.3,83,61,12.0,0,0,0,0
2020-06-07,stylish ash,125,4,16,0,54.1,75,70,11.0,0,0,0,0
2020-06-07,gray nay,118,3,84,0,50.7,77,61,50.0,0,0,0,0
2020-06-07,andiama,118,3,99,0,77.8,81,71,4.0,0,0,0,0
2020-06-07,garden affair,125,4,16,0,63.7,81,67,8.0,0,0,0,0
2020-06-07,chop chop charlie,118,5,99,4,85.3,83,77,11.0,0,0,0,0
2020-06-07,ernie banks,118,5,16,5,86.4,99,88,25.0,0,0,0,0
2020-06-07,exemplar,118,8,12,5,84.5,99,86,8.0,0,0,0,0
2020-06-07,take charge d'oro,120,4,35,3,82.6,90,81,9.0,0,0,0,0
2020-06-07,i will stand,118,4,14,3,88.4,93,83,17.0,0,0,0,0
2020-06-07,ruler of the nile,118,5,16,1,94.1,103,96,0.6,0,0,1,0
2020-06-07,solomonic,118,4,44,0,73.7,91,78,17.0,0,0,0,0
2020-06-07,free enterprise,121,5,133,2,90.8,98,101,1.0,0,0,0,0
2020-06-07,horse doctor,123,4,37,2,93.9,92,90,13.0,0,0,0,0
2020-06-07,much better,121,4,161,2,83.3,102,90,5.0,0,0,0,0
2020-06-07,travelling midas,121,5,70,2,96.0,101,100,3.0,0,0,0,0
2020-06-07,prince pierce,121,4,50,5,89.1,90,82,30.0,0,0,0,0
2020-06-07,baby karats,118,3,84,0,64.3,83,68,60.0,0,0,0,0
2020-06-07,kilbarry lady,118,3,140,0,70.4,85,73,45.0,0,0,0,0
2020-06-07,shilah baby,123,4,41,0,69.3,88,77,16.0,0,0,0,0
2020-06-07,elle z,118,3,24,0,82.0,67,79,5.0,0,0,0,0
2020-06-07,bentley's dream,123,4,65,0,77.1,93,83,21.0,0,0,0,0
2020-06-07,listen up,123,4,84,1,82.7,83,69,4.0,0,0,0,0
2020-06-07,kodikova (ire),118,3,211,1,65.0,84,72,13.0,0,0,0,0
2020-06-07,fashionable lady,118,3,352,1,74.3,83,92,7.0,0,0,0,1
2020-06-07,tulanian,118,3,21,1,77.3,83,59,19.0,0,0,0,0
2020-06-07,belfast boy,118,3,14,0,84.0,89,79,2.5,0,0,0,0
2020-06-07,inis gluaire,118,3,36,0,82.0,87,77,6.0,0,0,0,0
2020-06-07,the feature,118,3,20,0,77.0,84,75,14.0,0,0,0,0
2020-06-07,willfred,118,3,188,0,72.5,87,69,50.0,0,0,0,0
2020-06-07,dark web,124,4,28,0,75.1,91,81,6.0,0,0,0,0
2020-06-07,chasing anna,118,3,20,0,78.2,90,82,7.0,0,0,0,0
2020-06-07,mine that star,118,3,85,0,65.6,83,69,35.0,0,0,0,0
2020-06-07,roiland,122,4,85,2,106.1,102,91,10.0,0,0,0,0
2020-06-07,lone sailor,122,5,48,2,92.0,110,96,5.0,0,0,0,0
2020-06-07,flowers for lisa,122,7,175,12,83.6,108,88,9.0,0,0,0,1
2020-06-07,my sixth sense,122,4,48,4,94.7,97,91,6.0,0,0,0,1
2020-06-07,rated r superstar,122,7,35,3,93.3,110,96,11.0,0,0,0,0
2020-06-07,scars are cool,124,4,42,3,97.9,101,95,2.5,0,0,0,0
2020-06-07,core beliefs,122,5,224,3,92.0,114,101,10.0,0,0,0,0
2020-06-07,bourbon resolution,122,5,70,2,81.0,110,100,2.5,0,0,0,0
2020-06-07,alfons walde (ire),125,4,343,0,70.6,92,87,2.0,0,0,0,1
2020-06-07,peddlers pride,118,3,14,0,75.0,94,70,3.0,0,0,0,0
2020-06-07,tiz light the way,118,3,29,0,76.0,87,69,20.0,0,0,0,0
2020-06-07,fiftyfive strong,118,3,84,0,77.0,91,69,25.0,0,0,0,0
2020-06-07,pip's brassy boy,118,3,21,0,56.9,91,37,35.0,0,0,0,0
2020-06-07,a. k. safari,125,4,21,0,85.4,90,74,9.0,0,0,0,0
2020-06-07,two by two,118,3,30,0,100.7,84,73,3.0,0,0,0,0
2020-06-07,ahsad,118,3,44,0,73.6,86,73,18.0,0,0,0,0
2020-06-11,cadron flats,123,4,54,2,64.7,87,64,4.0,0,0,0,0
2020-06-11,town drunk,123,4,21,1,69.5,86,60,7.0,0,0,0,0
2020-06-11,southsider,123,5,20,1,74.3,87,73,5.0,0,0,0,0
2020-06-11,firehorn,123,5,67,1,84.1,92,79,2.0,0,0,0,0
2020-06-11,sparkys surprise,123,6,96,2,66.7,82,70,19.0,0,0,0,0
2020-06-11,quest for fire,123,6,20,2,73.2,85,69,9.0,0,0,0,0
2020-06-11,summer war,119,2,20,0,42.9,83,36,24.0,0,0,0,0
2020-06-11,lady mckenzie,118,3,20,1,64.0,83,64,21.0,0,0,0,0
2020-06-11,elusive ride,118,3,10,1,70.5,81,64,10.0,0,0,0,0
2020-06-11,lemon chill,124,4,217,1,74.3,84,76,1.6,0,0,0,0
2020-06-11,c'est mardi,124,4,62,1,66.4,80,73,9.0,0,0,0,0
2020-06-11,addison,118,3,20,1,70.7,79,68,4.0,0,0,0,0
2020-06-11,she's hot today,124,4,81,1,73.2,85,73,8.0,0,0,0,0
2020-06-11,itasca,118,3,103,0,60.6,74,58,35.0,0,0,0,0
2020-06-11,bourbon bryce,114,4,81,0,48.1,66,44,60.0,0,0,0,0
2020-06-11,brother martin,118,3,19,0,63.2,88,70,3.5,0,0,0,0
2020-06-11,good clean fun,118,3,116,0,68.1,85,60,2.0,0,0,0,0
2020-06-11,mr. class,124,4,11,0,44.8,81,48,25.0,0,0,0,0
2020-06-11,charge the line,118,5,17,4,87.6,97,78,7.0,0,0,0,0
2020-06-11,p r radio star,118,5,24,8,85.6,98,86,3.5,0,0,1,1
2020-06-11,boyfriend material,118,5,46,2,83.1,99,81,7.0,0,0,0,0
2020-06-11,hoonani road,118,5,74,6,89.3,98,95,4.0,0,0,0,1
2020-06-11,touching rainbows,118,7,54,7,93.5,106,92,2.0,0,0,0,1
2020-06-11,durango kid,118,5,99,6,84.9,91,74,35.0,0,0,0,0
2020-06-11,pat daddy,120,8,28,10,92.5,100,93,4.5,0,0,0,1
2020-06-11,austrian,118,3,88,0,59.9,85,53,18.0,0,0,0,0
2020-06-11,unthrottled,118,3,67,1,85.2,89,72,18.0,0,0,0,0
2020-06-11,pleasecallmeback,118,3,52,0,83.9,92,88,2.0,0,0,0,0
2020-06-11,blanket of roses,118,3,88,2,91.1,85,78,7.0,0,0,0,0
2020-06-11,elusive ruler,120,3,39,1,85.4,95,82,11.0,0,0,0,0
2020-06-11,fancy liquor,118,3,88,1,101.5,99,83,1.4,0,0,0,0
2020-06-11,golden notion,125,4,18,1,90.2,91,88,2.5,0,0,0,0
2020-06-11,firery tale,123,4,55,1,86.0,93,84,25.0,0,0,0,0
2020-06-11,comedian,123,4,13,0,77.6,96,85,8.0,0,0,0,0
2020-06-11,hersh,123,5,25,1,84.4,98,87,4.0,0,0,0,0
2020-06-11,grove daddy,123,4,25,1,78.9,89,77,19.0,0,0,0,0
2020-06-11,and seek,123,4,13,0,85.3,97,89,3.5,0,0,0,0
2020-06-11,aurelia garland,118,3,25,0,73.6,87,87,0.8,0,0,1,0
2020-06-11,impeccable style,118,3,88,0,87.9,88,84,4.0,0,0,0,0
2020-06-11,morning gold,118,3,203,0,78.1,85,75,16.0,0,0,0,0
2020-06-11,elusive molly,118,3,16,2,91.9,82,81,4.0,0,0,0,0
2020-06-11,seattle slang,118,3,48,1,79.0,83,75,5.0,0,0,0,0
